id_palabra,"Palabra","id_cronista","id_texto","cita","pagina","lengua","propuesta","nota","enlace"
8007,"casa/casas","8","T8011","Estas mujeres en todas las <b>casas</b>, fuera de las supersticiones que en acatamiento del sol hacían, no entendían sino en hacer ropas y cosas para el <i>Inga</i>, que era el supremo <i>señor</i> de la tierra, como para hijo del sol, que como a tal lo veneraban.","36","","","","sin datos"
8007,"casa/casas","8","T8012","Tenían grandes tierras y de lo más fértil dedicadas para coger <i>maíz</i>, que es el pan de aquella tierra, para el sol; y labrábanlas y cogíanlas de común con gran cuidado y tanta observancia, que cuando [interl: se; tach.:la] labraban, si se hallaba presente al empeçar a labrar alguna de aquellas tierras del <i>Inga</i>, había de ser él que el primer surco había de dar; y si él no se hallaba presente, dábale el más principal <i>señor</i> que allí se hallaba; y el <i>maíz</i> que de estas tierras se cogía se ponía en <b>casas</b> que para ello cerca de las tierras tenían hechas en el campo.","36-37","","","","sin datos"
8007,"casa/casas","8","T8013","Y todo el <i>maíz</i> que sobraba del <i>maíz</i> que de aquellas tierras del sol cogían de un año, se quedabaen aquellas <b>casas</b>, como cosa del sol, para que él lo consumiese, sin que nadie osase tocar en un grano de ello, dado que aquellas casas estaban fuera de poblado.","37","","","","sin datos"
8008,"Chachapoyas","8","T8014","Y entra lo que dicen del Nuevo <i>Reino</i>, donde ahora se ha puesto Chancillería; y entra lo que al presente está subjeto a la Chancillería que reside, después del desbarato y castigo de Gonçalo Pizarro, en la ciudad de los Reyes, que por nombre antiguo de indios se llama <i>Lima</i>, que son las ciudades con sus términos de <i>Quito</i>, <i>Loxa</i>, Puerto Viejo, <i>Guayaquil</i>, Jaén, <i>Piura</i>, <b>Chachapoyas</b>, Santiago de los Valles, Trujillo, <i>Guánuco</i>, la misma ciudad de los Reyes, <i>Guamanga</i>, el <i>Cuzco</i>, <i>Arequipa</i>, Nuestra Señora de la Paz, la Villa de la Plata [...]","6","","","","sin datos"
8009,"Charcas","8","T8015","[...] de las cuales hice poblar después del desbarato de Gonçalo Pizarro, a <i>Loxa</i> y Jaén y a Santiago de los Valles y a Nuestra Señora de la Paz, y dexé poblando más adelante de <i>Loxa</i> al capitán Mercadillo otro pueblo, y al capitán Diego Palomino otro más adelante de Jaén, y al capitán Baçán otro en la <i>provincia</i> de <i>Çumaco</i>, que es a la parte de <i>Quito</i>, y al capitán Benavente dexé poblando otros dos en la <i>provincia</i> que dicen de  <i>Macas</i>, y al capitán Juan Nuñez de Prado poblando otro en la <i>provincia</i> que dicen de  <i>Tucumán</i>, que es adelante de los <b>Charcas</b> , entre lo que dicen del Río de la Plata y la <i>provincia</i> de <i>Chile</i> [...]","7","","","","sin datos"
8010,"chicha","8","T8016","Y de él hacían <b>chicha</b>, que es cierta manera de vino que los indios hacen de <i>maíz</i>, que beben mucho y se embeodan con él para sacrificar al sol, echándolo en <i>guacas</i> que ellos llamaban, que eran unos <i>edificios</i> cuadrados, sin cobertura ninguna y en medio unos sumideros llenos de piedras menudas, adonde echaban la <b>chicha</b> y todo lo demás que sacrificaban, las cuales <i>guacas</i> siempre hacían en lo alto de los cerros.","37","","","","sin datos"
8011,"Chile","8","T8017","[...] de las cuales hice poblar después del desbarato de Gonçalo Pizarro, a <i>Loxa</i> y Jaén y a Santiago de los Valles y a Nuestra Señora de la Paz, y dexé poblando más adelante de <i>Loxa</i> al capitán Mercadillo otro pueblo, y al capitán Diego Palomino otro más adelante de Jaén, y al capitán Baçán otro en la <i>provincia</i> de <i>Çumaco</i>, que es a la parte de <i>Quito</i>, y al capitán Benavente dexé poblando otros dos en la <i>provincia</i> que dicen de <i>Macas</i>, y al capitán Juan Nuñez de Prado poblando otro en la <i>provincia</i> que dicen de <i>Tucumán</i>, que es adelante de los <i>Charcas</i>, entre lo que dicen del Río de la Plata y la <i>provincia</i> de <b>Chile</b> [...]","7","","","","sin datos"
8011,"Chile","8","T8018","Y ansimismo cae en lo que Su Magestad en la dicha provisión llama <i>Perú</i>, la <i>provincia</i> que dicen de <b>Chile</b>, que al presente gobierna, descubre y pacifica en nombre de Su Magestad y por provisión que para ello yo le di, por virtud del poder que de Su Magestad tuve para dar gobernaciones y conquistas, el gobernador y capitán Pedro de Valdivia, donde cuando salí del <i>Perú</i> dexé pobladas de cristianos tres ciudades que son La Serena (en nombre de indios, <i>Chimbo</i>), y Santiago (en nombre de indios, Chilo [sic: <b>Chile</b>]) y otra ciudad en la <i>provincia</i> que dicen de <i>Biobio</i>.","7","","","","sin datos"
8011,"Chile","8","T8019","Y así, cuando el adelantado Don Diego de Almagro fue a la <i>provincia</i> de <b>Chile</b> y atravesó estas cordilleras, se le murieron en ellas gran número de indios, negros, caballos y cantidad de españoles y algunos de los que escaparon salieron de las dichas cordilleras habiendo perdido los dedos de los pies y una parte de la gente del dicho adelantado que iba tras él y pasó las dichas cordilleras seis meses después hallaron tan fresca la carne de los caballos que se habían muerto al dicho Don Diego de Almagro como si no hubiera más de ocho días que habían muerto y así se socorrieron de ella y la comieron y hallaban los hombres muertos y  [h]elados junto al caballo que se les había quedado la rienda el la mano y arrebujados con sus capas.","16","","","","sin datos"
8011,"Chile","8","T8020","Y digo que, asimismo, está fortificada de agua, porque siempre continuamente las corrientes que salen del polo Antártico corren continuamente desde el estrecho de Magallanes por toda la costa de <b>Chile</b> y <i>Perú</i> y de la Buena Ventura, Tierra Firme, <i>Guatimala</i> y la Nueva [E]spaña hasta volver a las islas Molucos; y así, la navegación del  <i>Perú</i> a Tierra Firme y a la Nueva [E]spaña y a las dichas islas es fácil y la otra, que es al contrario que ir contra la corriente, es tan dificultosa, que con gran dificultad y en mucho tiempo se va comúnmente; desde Tierra Firme al <i>Perú</i> y desde las islas Molucos a la Nueva [E]spaña nunca se han podido volver hasta ahora, año de 1533 [...]","46","","","","sin datos"
8011,"Chile","8","T8021","Y también no dexé de tener consideración en la población de <b>Chile</b>, que estando aquella tierra poblada y alindando con el <i>Perú</i>, podría ser de ayuda para semejante allanamiento; y, así, por estas cosas, aunque como he dicho todavía quedaba muy fuerte y casi con exército ina[c]cesible la tierra del <i>Perú</i>, pero todavía no parece quedar tanto como lo era antes.","57","","","","sin datos"
8012,"Chimbo","8","T8022","Y ansimismo cae en lo que Su Magestad en la dicha provisión llama <i>Perú</i>, la <i>provincia</i> que dicen de <i>Chile</i>, que al presente gobierna, descubre y pacifica en nombre de Su Magestad y por provisión que para ello yo le di, por virtud del poder que de Su Magestad tuve para dar gobernaciones y conquistas, el gobernador y capitán Pedro de Valdivia, donde cuando salí del <i>Perú</i> dexé pobladas de cristianos tres ciudades que son La Serena (en nombre de indios, <b>Chimbo</b>), y Santiago (en nombre de indios, Chilo [sic: <i>Chile</i>]) y otra ciudad en la <i>provincia</i> que dicen de <i>Biobio</i>.","7","","","","sin datos"
8013,"Chunchos","8","T8023","Y ansimismo dexé comisión al capitán Francisco Hernández para que poblase otros dos en la <i>provincia</i> que dicen de los <b>Chunchos</b>, que cae dentro del mismo distrito, a las espaldas del término de Nuestra Señora de la Paz, más hacia lo que dicen del Río de la Plata; lo cual todo cae en el dicho distrito de la audiencia de los Reyes.","7","","","","sin datos"
8014,"Collao","8","T8024","Hasta que un hombre que, según dicen, salió de hacia una laguna muy grande que está en una <i>provincia</i> que dicen del <b>Collao</b> y fue juntando gente y señoreando mucha parte de la tierra y éste fue el primer <i>Inga</i> (que es como si dixéremos gran <i>Señor</i>) que en aquella tierra hubo y de allí descendieron los que toda aquella tierra sojuzgaron, el cual y los que de él descendieron hasta que los [e]spañoles en aquella tierra entraron, dicen que fueron seis o siete, cuyo apellido fue <i>Topa Inga</i>, porque debía ser el <i>Topa</i> el apellido de aquel primero Inga de la dignidad, aunque los indios de aquel primero llamaron <i>Viracocha</i>, que quiere decir hombre nacido de la [e]spuma del agua, imaginando que había sido engendrado de aquella laguna.","33","","","","sin datos"
8015,"Çumaco","8","T8025","[...] de las cuales hice poblar después del desbarato de Gonçalo Pizarro, a <i>Loxa</i> y Jaén y a Santiago de los Valles y a Nuestra Señora de la Paz, y dexé poblando más adelante de <i>Loxa</i> al capitán Mercadillo otro pueblo, y al capitán Diego Palomino otro más adelante de Jaén, y al capitán Baçán otro en la <i>provincia</i> de <b>Çumaco</b>, que es a la parte de <i>Quito</i>, y al capitán Benavente dexé poblando otros dos en la <i>provincia</i> que dicen de <i>Macas</i>, y al capitán Juan Nuñez de Prado poblando otro en la <i>provincia</i> que dicen de  <i>Tucumán</i> , que es adelante de los <i>Charcas</i>, entre lo que dicen del Río de la Plata y la <i>provincia</i> de <i>Chile</i> [...]","7","","","","sin datos"
8016,"Cuzco","8","T8026","Y entra lo que dicen del Nuevo <i>Reino</i>, donde ahora se ha puesto Chancillería; y entra lo que al presente está subjeto a la Chancillería que reside, después del desbarato y castigo de Gonçalo Pizarro, en la ciudad de los Reyes, que por nombre antiguo de indios <i>Lima</i>, que son las ciudades con sus términos de <i>Quito</i>, <i>Loxa</i>, Puerto Viejo, <i>Guayaquil</i>, Jaén, <i>Piura</i>, <i>Chachapoyas</i>, Santiago de los Valles, Trujillo, <i>Guánuco</i>, la misma ciudad de los Reyes, <i>Guamanga</i>, el <b>Cuzco</b>, <i>Arequipa</i>, Nuestra Señora de la Paz, la Villa de la Plata [...]","6","","","","sin datos"
8016,"Cuzco","8","T8027","Y así en los dichos meses hace claros días ordinariamente en la Sierra y de noche, grandes yelos, al menos donde no se hacen valles baxos; y en las cordilleras altas donde las X horas del día adelante ordinariamente se cubre de niebla y, así, en la Sierra en aquel tiempo nunca llueve, sino yela y nieva algunos días aun en las faldas, porque en el <b>Cuzco</b> en mayo y junio nos nevó mucho; y en julio, viniendo a hacer el repartimiento de <i>Guaynarima</i>, había en el camino nieve, con que los españoles que venían en mi compañía se daban de pelladas; y en agosto y en septiembre, por el camino que desde <i>Guaynarima</i> por la Sierra hice para venir a la ciudad de <i>Lima</i>, pasamos por muchas partes nieve, con venir harto apartados de las cordilleras.","19","","","","sin datos"
8016,"Cuzco","8","T8028","Y así en este tiempo que el sol anda en la parte del Norte, no sólo [interl.:no] se derrite la nieve de las cordilleras, por ser tiempo de yelos, pero aun en lo alto de ellas debe de haber pocos días que no caiga nieve de nuevo, porque como estén en la media región del aire, las cordilleras y aun las faldas y parte de toda la Sierra del <b>Cuzco</b> por poco que el sol se aparte de aquella tierra tan alta, se causa en ella gran frío.","20","","","","sin datos"
8016,"Cuzco","8","T8029","Y entre otras <i>casas</i> que por aquella tierra había de aquellas mujeres, era la principal una que había en el <b>Cuzco</b> que llamaban la casa del sol cuya claustra estaba entapiçada o cubiertas las paredes de paños de plata tan fina, que yo vi alguna de ella y quilatada, era de dos mil y cuatrocientos maravedís por marco.","34","","","","sin datos"
8016,"Cuzco","8","T8030","Esta <i>casa</i> de sillería, muy juntas las piedras y sin betún alguno en medio de ellas, como al presente se ve en el Monasterio de la Orden de Santo Domingo que en la dicha casa del sol del <b>Cuzco</b> está. ","36","","","","sin datos"
8017,"edificio/edificios","8","T8031","A este <i>Pachacama</i> tenían hecho [inter: en los llanos] un gran templo y <b>edificio</b>, junto a la mar, que aún hoy día parece de mucha magestad (dado que está arruinado) y en él residían muchos a manera de sacerdotes que ofrecían <i>sacrificios</i> y consultaban al <i>Pachacama</i> en las necesidades y cosas que a aquella gente se ofrecían, la cual consulta hacían en una cámara muy obscura de aquel <b>edificio</b>, la cual [h]oy día, aunque arruinada, yo vi y tenía todas las paredes pintadas de diversidad de animales así de tierra como de mar.","30","","","","sin datos"
8017,"edificio/edificios","8","T8032","Y de él hacían <i>chicha</i>, que es cierta manera de vino que los indios hacen de <i>maíz</i>, que beben mucho y se embeodan con él para sacrificar al sol, echándolo en <i>guacas</i> que ellos llamaban, que eran unos <b>edificios</b> cuadrados, sin cobertura ninguna y en medio unos sumideros llenos de piedras menudas, adonde echaban la <i>chicha</i> y todo lo demás que sacrificaban, las cuales <i>guacas</i> siempre hacían en lo alto de los cerros.","37","","","","sin datos"
8018,"fortaleza","8","T8033","Y la otra gente serrana que habitaba la Sierra vivió asimismo antes que fueran sojuzgados por los predecesores del dicho <i>Guaynacava</i> debaxo de particulares caudillos, haciéndose unos a otros continua y gran guerra y, así, [h]oy día están muchos cerros que ellos tomaban por <b>fortaleza</b> barreados con paredes que los cercan de muy gran largura, donde los que se v[e]ían desbaratados se acogían y amparaban de sus enemigos.","32","","","","sin datos"
8019,"guaçama","8","T8034","[…] Y las armas, como siempre con sus guerras las han tratado, tienen muchas y muy bien adereçadas; y la pólvora, de la mejor del mundo, porque salitre hay mucho y muy bueno; y asimismo piedra açufre y sauces para carbón y aun otra madera que llaman <b>guaçama</b>, que es muy mejor, que es la madera con que los indios, ludiendo un palo con otro, encienden fuego; y los caballos los tienen muy buenos y hechos al trabajo.","55","","","","sin datos"
8020,"guacas","8","T8035","Y de él hacían <i>chicha</i>, que es cierta manera de vino que los indios hacen de <i>maíz</i>, que beben mucho y se embeodan con él para sacrificar al sol, echándolo en <b>guacas</b> que ellos llamaban, que eran unos <i>edificios</i> cuadrados, sin cobertura ninguna y en medio unos sumideros llenos de piedras menudas, adonde echaban la <i>chicha</i> y todo lo demás que sacrificaban, las cuales <b>guacas</b> siempre hacían en lo alto de los cerros.","37","","","","sin datos"
8021,"Guamanga","8","T8036","Y entra lo que dicen del Nuevo <i>Reino</i>, donde ahora se ha puesto Chancillería; y entra lo que al presente está subjeto a la Chancillería que reside, después del desbarato y castigo de Gonçalo Pizarro, en la ciudad de los Reyes, que por nombre antiguo de indios <i>Lima</i>, que son las ciudades con sus términos de <i>Quito</i>, <i>Loxa</i>, Puerto Viejo, <i>Guayaquil</i>, Jaén, <i>Piura</i>, <i>Chachapoyas</i>, Santiago de los Valles, Trujillo, <i>Guánuco</i>, la misma ciudad de los Reyes, <b>Guamanga</b>, el <i>Cuzco</i>, <i>Arequipa</i>, Nuestra Señora de la Paz, la Villa de la Plata [...]","6","","","","sin datos"
8022,"Guánuco","8","T8037","Y entra lo que dicen del Nuevo <i>Reino</i>, donde ahora se ha puesto Chancillería; y entra lo que al presente está subjeto a la Chancillería que reside, después del desbarato y castigo de Gonçalo Pizarro, en la ciudad de los Reyes, que por nombre antiguo de indios <i>Lima</i>, que son las ciudades con sus términos de <i>Quito</i>, <i>Loxa</i>, Puerto Viejo, <i>Guayaquil</i>, Jaén, <i>Piura</i>, <i>Chachapoyas</i>, Santiago de los Valles, Trujillo, <b>Guánuco</b>, la misma ciudad de los Reyes, <i>Guamanga</i>, el <i>Cuzco</i>, <i>Arequipa</i>, Nuestra Señora de la Paz, la Villa de la Plata [...]","6","","","","sin datos"
8023,"Guatimala","8","T8038","Y digo que, asimismo, está fortificada de agua, porque siempre continuamente las corrientes que salen del polo Antártico corren continuamente desde el estrecho de Magallanes por toda la costa de <i>Chile</i> y <i>Perú</i> y de la Buena Ventura, Tierra Firme, <b>Guatimala</b> y la Nueva [E]spaña hasta volver a las islas Molucos; y así, la navegación del  <i>Perú</i> a Tierra Firme y a la Nueva [E]spaña y a las dichas islas es fácil y la otra, que es al contrario que ir contra la corriente, es tan dificultosa, que con gran dificultad y en mucho tiempo se va comúnmente; desde Tierra Firme al  <i>Perú</i> y desde las islas Molucos a la Nueva [E]spaña nunca se han podido volver hasta ahora, año de 1533 [...]","46","","","","sin datos"
8023,"Guatimala","8","T8039","Y porque para que haya lagartos, que son cocodrilos, se requieren las mismas dos cosas, se ve que de esta parte de la equinoccial se engendran en la boca de los ríos en <i>Panamá</i> y en toda <i>Nicaragua</i> y <b>Guatimala</b>, que es ya mucha altura; y de la otra parta [sic] de la equinoccial en la mar del Sur no se hallan sino hasta el río que se dice <i>Maricavelica</i>, que no será cinco grados de la otra parte de la equinoccial.","49","","","","sin datos"
8024,"Guayaquil","8","T8040","Y entra lo que dicen del Nuevo <i>Reino</i>, donde ahora se ha puesto Chancillería; y entra lo que al presente está subjeto a la Chancillería que reside, después del desbarato y castigo de Gonçalo Pizarro, en la ciudad de los Reyes, que por nombre antiguo de indios <i>Lima</i>, que son las ciudades con sus términos de <i>Quito</i>, <i>Loxa</i>, Puerto Viejo, <b>Guayaquil</b>, Jaén, <i>Piura</i>, <i>Chachapoyas</i>, Santiago de los Valles, Trujillo, <i>Guánuco</i>, la misma ciudad de los Reyes, <i>Guamanga</i>, el <i>Cuzco</i>, <i>Arequipa</i>, Nuestra Señora de la Paz, la Villa de la Plata [...]","6","","","","sin datos"
8025,"Guaynacava","8","T8041","Y estos de los llanos vivieron debaxo de <i>señores</i> particulares antes que los sojuzgasen los predecesores de <b>Guaynacava</b>.","32","","","","sin datos"
8025,"Guaynacava","8","T8042","Y la otra gente serrana que habitaba la Sierra vivió asimismo antes que fueran sojuzgados por los predecesores del dicho <b>Guaynacava</b> debaxo de particulares caudillos, haciéndose unos a otros continua y gran guerra y, así, [h]oy día están muchos cerros que ellos tomaban por <i>fortaleza</i> barreados con paredes que los cercan de muy gran largura, donde los que se v[e]ían desbaratados se acogían y amparaban de sus enemigos.","32","","","","sin datos"
8026,"Guaynarima","8","T8043","Y así en los dichos meses hace claros días ordinariamente en la Sierra y de noche, grandes yelos, al menos donde no se hacen valles baxos; y en las cordilleras altas donde las X horas del día adelante ordinariamente se cubre de niebla y, así, en la Sierra en aquel tiempo nunca llueve, sino yela y nieva algunos días aun en las faldas, porque en el <i>Cuzco</i> en mayo y junio nos nevó mucho; y en julio, viniendo a hacer el repartimiento de <b>Guaynarima</b>, había en el camino nieve, con que los españoles que venían en mi compañía se daban de pelladas; y en agosto y en septiembre, por el camino que desde <b>Guaynarima</b> por la Sierra hice para venir a la ciudad de <i>Lima</i>, pasamos por muchas partes nieve, con venir harto apartados de las cordilleras.","19","","","","sin datos"
8027,"inga/ingas","8","T8044","Hasta que un hombre que, según dicen, salió de hacia una laguna muy grande que está en una <i>provincia</i> que dicen del <i>Collao</i> y fue juntando gente y señoreando mucha parte de la tierra y éste fue el primer <b>Inga</b> (que es como si dixéremos gran <i>Señor </i>) que en aquella tierra hubo y de allí descendieron los que toda aquella tierra sojuzgaron, el cual y los que de él descendieron hasta que los [e]spañoles en aquella tierra entraron, dicen que fueron seis o siete, cuyo apellido fue <i>Topa Inga</i>, porque debía ser el <i>Topa</i> el apellido de aquel primero Inga de la dignidad, aunque los indios de aquel primero llamaron <i>Viracocha</i>, que quiere decir hombre nacido de la [e]spuma del agua, imaginando que había sido engendrado de aquella laguna.","33","","","","sin datos"
8027,"inga/ingas","8","T8045","Estas mujeres en todas las <i>casas</i>, fuera de las supersticiones que en acatamiento del sol hacían, no entendían sino en hacer ropas y cosas para el <b>Inga</b>, que era el supremo <i>señor</i> de la tierra, como para hijo del sol, que como a tal lo veneraban.","36","","","","sin datos"
8027,"inga/ingas","8","T8046","Tenían grandes tierras y de lo más fértil dedicadas para coger <i>maíz</i>, que es el pan de aquella tierra, para el sol; y labrábanlas y cogíanlas de común con gran cuidado y tanta observancia, que cuando [interl: se; tach.:la] labraban, si se hallaba presente al empeçar a labrar alguna de aquellas tierras del <b>Inga</b>, había de ser él que el primer surco había de dar; y si él no se hallaba presente, dábale el más principal <i>señor</i> que allí se hallaba; y el <i>maíz</i> que de estas tierras se cogía se ponía en <i>casas</i> que para ello cerca de las tierras tenían hechas en el campo.","36-37","","","","sin datos"
8027,"inga/ingas","8","T8047","Estos <b>Ingas</b>, después que sujetaron la Sierra, procuraron sujetar  los llanos y, aunque con mucho trabajo y con gran muerte de gente, lo hicieron y mandaron a los de los llanos que tuviesen al sol por Dios y porque no lo querían hacer, hicieron en ellos muchos castigos; y afligidos los de los llanos, decíen [sic] que por sus sacerdotes consultaron a <i>Pachacama</i> sobre ello y respondió que, pues no podían hacer más, que adorasen al sol, pero que no dexasen a él; y así, los de los llanos tenían entrambas observancias, la del sol y <i>Pachacama</i>, pero más principal a <i>Pachacama</i>. ","38-39","","","","sin datos"
8028,"Las Charcas","8","T8048","Y allende de estas cosas ya dichas que hacen fuerte la tierra del <i>Perú</i>, hay otras dos que la hacen inexpugnable contra la voluntad de los [e]spañoles que en ella hay: la una es que, llegada cualquier gente a la costa, como por la larga navegación no pueda llevar qué coma, si no se lo quieren dar los que están en la tierra morirán de hambre; y, así, cuando yo llegué al puerto de <i>Túmbez</i>, con estar ya toda la comarca de aquel pueblo hasta <i>Lima</i>, que son ciento y noventa legus, prevenidos con los primeros navíos que envié y con los despachos que yo desde Puerto Viejo a todas partes envié para responder a la voz del del [sic] rey y juntarse conmigo y proveerme de mantenimientos y no se lo poder impedir Gonçalo Piçarro, porque era alejado hacia <b>Las Charcas</b>, y deseando todos proveerme, estuvimos diez o doce días sin comer sino sólo del <i>maíz</i> que yo había recogido de Puerto Viejo y de la isla de la <i>Puná</i> y de algunos porqueçuelos de los montes de aquella tierra y de pescado que con un chinchorro que hice llevar en el armada se pescaba.","51-52","","","","sin datos"
8029,"La Habana","8","T8049","Y la gente de la armada que conmigo de aquel puerto del Nombre de Dios salió, con ser ya toda hecha a Indias, salió tan enferma, que era cosa de gran lástima, con solo haberlos yo detenido allí poco tiempo aguardando a ver si venía la armada que se había de enviar para traer la hacienda de Su Magestad y a pasarla de <i>Panamá</i> al Nombre de Dios y poner a punto la armada que yo allí hice; y aunque fueron mejorando después de apartados de aquella tierra, pero salieron tan enfermos de ella, que desde aquel puerto hasta <b>La Habana</b> se hecharon XVI hombres a la mar y entre ellos, dos maestros de naos; y esto de estas enfermedades y muertos pasa con haber medicinas y refrigerio para los enfermos de la gente que allí hay, que son mercaderes y sus criados y gente de la mar que viene del <i>Perú</i> y va de España y pasajeros que de una parte a otra pasan [...]","42","","","","sin datos"
8030,"Lima","8","T8050","Y entra lo que dicen del Nuevo <i>Reino</i>, donde ahora se ha puesto Chancillería; y entra lo que al presente está subjeto a la Chancillería que reside, después del desbarato y castigo de Gonçalo Pizarro, en la ciudad de los Reyes, que por nombre antiguo de indios <b>Lima</b>, que son las ciudades con sus términos de <i>Quito</i>, <i>Loxa</i>, Puerto Viejo, <i>Guayaquil</i>, Jaén, <i>Piura</i>, <i>Chachapoyas</i>, Santiago de los Valles, Trujillo, <i>Guánuco</i>, la misma ciudad de los Reyes, <i>Guamanga</i>, el <i>Cuzco</i>, <i>Arequipa</i>, Nuestra Señora de la Paz, la Villa de la Plata [...]","6","","","","sin datos"
