id_palabra,"Palabra","id_cronista","id_texto","cita","pagina"
17010,"Arequipa",17,"T17032","… después de averse reformado [Almagro y los suyos] algunos días en <i>Arequipa</i> saliéndole la tierra de paz, caminó la buelta del <i>Cuzco</i>, que es LXX leguas desta <i>provincia</i> de <strong>Arequipa</strong> y llegó dos meses antes al <i>Cuzco</i> que Alonso de Albarado...",200-201
17011,"asiento / asientos",17,"T17033","… enbió Almagro de los <i>naturales</i> a ver aquel <strong>asiento</strong> de <i>Tanbo</i> donde el <i>ynga</i> abía estado el qual  era fortíssimo…",208
17011,"asiento / asientos",17,"T17034","… en tiempo de la prosperidad del <i>Cuzco</i> cuando los españoles entraron en él abía grand cantidad de <i>señoras</i> que tenían sus <i>casas</i> y sus <strong>asientos</strong> muy sosegadas…",182
17012,"Atabalipa",17,"T17035","… envió <i>mensajeros</i> a su <i>señor</i> <strong>Atabalipa</strong>…",170
17012,"Atabalipa",17,"T17036","… y llegados donde <strong>Atabalipa</strong> estaba, subsedió lo que es público y notorio…",119
17012,"Atabalipa",17,"T17037","… y la conclusión dellos fue que sin ocasión alguna mataron al <strong>Atabalipa</strong> y le quemaron…",121
17012,"Atabalipa",17,"T17038","… los demás yendo en su seguimiento [de Hernando de Soto] yva desbaratando toda la jente de guerra de <strong>Atabalipa</strong> y ganándoles los pasos y lugares donde estaban, sin resistencia, con solo perder cinco españoles…",122
17012,"Atabalipa",17,"T17039","… con solo perder cinco españoles de los que llevaba que le mataron los yndios de <strong>Atabalipa</strong> en la cuesta de <i>Bilcacunca</i> que es seys leguas del <i>Cuzco</i> la tomaron y se apoderaron della…",122-123
17012,"Atabalipa",17,"T17040","… y es de saber que la gente toda de la tierra salía de paz a los españoles y les favorecían contra aquella gente de guerra del <i>ynga</i> <strong>Atabalipa</strong>, porque los tenían en grand odio porque los abían desposeydo de otro <i>señor</i> <i>principal</i> que avía en el <i>Cuzco</i>...",123
17012,"Atabalipa",17,"T17041","… que se llamava <i>Guascar</i> que hera hermano del dicho <strong>Atabalipa</strong> al qual esta jente de guerra mataron…",123
17012,"Atabalipa",17,"T17042","… porque como <strong>Atabalipa</strong> era de <i>Quito</i> natural y abía nascido allí por ser hijo de <i>Guaynacaba</i> que fue el universal <i>señor</i> de todos estos <i>reynos>/italic>…",123
17012,"Atabalipa",17,"T17043","… y tomaron la enpresa para sí matando al dicho <strong>Atabalipa</strong> y deshaziendo todas sus jentes y guarniciones.",123
17012,"Atabalipa",17,"T17044","…abía tirado la buelta de las <i>provincias</i> del <i>Quito</i> que a la sazón tenía fama que abía en ellas todas las riquezas de <i>Atabalipa</i> y de su padre <strong>Guaynacaba</strong> que allí murió…",125
17012,"Atabalipa",17,"T17045","… el otro hijo de <i>Guaynacaba</i> era <strong>Atabalipa</strong> que era su hijo y de una <i>yndia</i> natural de las <i>provincias</i> de <i>Quito</i> y para con los <i>yngas</i> no era tenido en tanto como el que era hijo de <i>señora</i> del <i>Cuzco</i> a quien ellos llaman <i>palla</i>...",167
17012,"Atabalipa",17,"T17046","… así que <i>Guaynacaba</i>, no enbargante que su hijo <i>Guascar</i> hera <i>señor universal</i> después de sus días destos <i>reynos</i>, quería y deseaba partirlos y dar la mitad dellos al <strong>Atabalipa</strong>, la qual cosa era aborrescible a todos los <i>yngas</i> y <i>señores del Cuzco</i>...",167
17012,"Atabalipa",17,"T17047","… en conclusión <i>Guaynacaba</i> dexó a su hijo <strong>Atabalipa</strong> lo de <i>Quito</i> y lo demás quedó a <i>Guascar</i> que hera <i>señor</i> del <i>Cuzco</i>…",167
17012,"Atabalipa",17,"T17048","…  e ynstaron las <i>provincias</i> de los <i>Cañaris</i> que heran comarcanas a las de <i>Quito</i> que después de aver peleado los unos con los otros fue preso <strong>Atabalipa</strong> por la gente de su hermano <i>Guascar</i> y puesto en prisión...",168
17012,"Atabalipa",17,"T17049","… treynta leguas de <i>Caxamalca</i> bolvió a verse con los españoles a <i>Caxamalca</i> y en el camino en la <i>provincia</i> de <i>Guamachuco</i> mandó quemar una <i>huaca</i> y adolatría [sic] muy principal por donde el demonio dava respuestas porque dixo allí a los <i>hechizeros</i> que le servían que <strong>Atabalipa</strong> avía de ser bencido de los cristianos...",168-169
17012,"Atabalipa",17,"T17050","… dízese que estando preso [Atabalipa] le bino nueba como sus <i>capitanes</i> <i>Quisquis</i> y <i>Chiricuchima</i> a quien él abía enviado al <i>Cuzco</i> después de aver abido grandes vatallas con <i>Guascar</i> en las quales a los principios él fue bencedor y después con una cautela que uso con él el <i>capitán general</i> de <strong>Atabalipa</strong> , <i>Chiricuchima</i>, fue preso y muerta mucha parte de su jente...",169
17012,"Atabalipa",17,"T17051","… desta manera el <i>ynga>/italic> <i>Guascar</i> en una vatalla venció a este <i>capitán general</i> de <strong>Atabalipa</strong>…",169
17012,"Atabalipa",17,"T17052","… y vencido y preso dixóle el <i>Chiricuchima</i> que bien estaba que él abía bensido contra él en mucho y tinéndole preso el <i>Chiricuchima</i> con engaño díxole que él entendía que <strong>Atabalipa</strong> no era <i>señor natural</i> sino él [Guascar] , que él le quería entregar toda la jente que traía de guerra y le quería servir contra su hermano <i>Tabalipa</i>...",169
17012,"Atabalipa",17,"T17053","Ya hemos dicho como los españoles entraron en el <i>Cuzco</i> la bez primera y echaron de la <i>ciudad</i> a todos los <i>yndios</i> de la <i>parcialidad</i> de <strong>Atabalipa</strong>….",170
17012,"Atabalipa",17,"T17054","… y como aquellos <i>capitanes</i> de <strong>Atabalipa</strong>, <i>Quisquis</i> y <i>Chiricuchima</i>, salieron a los españoles çinco o seys leguas del <i>Cuzco</i> y a la subida de la cuesta de <i>Bilcacunta</i> les mataron çinco españoles...",170
17012,"Atabalipa",17,"T17055","... los <i>naturales</i> del <i>Cuzco</i> y su tierra estavan mal con <strong>Atabalipa</strong> y con su jente que hera benida de las <i>provincias</i> de <i>Quito</i> que es más de quinientas leguas del <i>Cuzco</i>...",170-171
17012,"Atabalipa",17,"T17056","… y los españoles después de dexar por recaudo de jente en guarda del <i>Cuzco</i>, fueron en seguimiento de la gente de <strong>Atabalipa</strong> y los echaron de toda la tierra del <i>Cuzco</i> y prendieron al <i>capitán general</i> de <i>Atabalipa</i>, <i>Chiricuchima</i> y le quemaron...",171
17012,"Atabalipa",17,"T17057","… y los españoles después de dexar por recaudo de jente en guarda del <i>Cuzco</i>, fueron en seguimiento de la gente de <i>Atabalipa>/italic> y los echaron de toda la tierra del <i>Cuzco</i> y prendieron al <i>capitán general</i> de <strong>Atabalipa</strong>, <i>Chiricuchima</i> y le quemaron...",171
17012,"Atabalipa",17,"T17058","… y quedaron por entonces estos <i>reynos</i> en paz digo de la guerra que los <i>yndios</i> y jente de <strong>Atabalipa</strong> les dava…",171
17012,"Atabalipa",17,"T17059","… como fueron muertos los dos <i>señores</i> que pretendían cada uno tener y mandar todos estos <i>reynos</i>, conbiene a saber <i>Guascar ynga</i> y <strong>Atabalipa</strong>, quedó la tierra sin <i>señor</i>…",172
17012,"Atabalipa",17,"T17060","… quando los españoles entraron en el <i>Cuzco</i> avía <i>yndios</i> que se acordavan de un <i>señor ynga</i> que se llamaba <i>Topa Ynga Yupangue</i>, el qual fue padre de <i>Guaynacaba</i>, padre de Tabalipa  [sic: <strong>Atabalipa</strong>] y de <i>Guascar</i> y de <i>Mango Ynga</i> y dexó otros muchos pero estos tres fueron los más <i>principales</i> y los que los españoles alcançaron en los principios de la tierra a ver...",165
17012,"Atabalipa",17,"T17061","… bien no le constava a <i>Guascar</i> de la muerte de su padre quando envía exército sobre Tabalipa [sic: <strong>Atabalipa</strong>] para que le desposeyesen de lo quel padre le avía dexado y mandaba que se lo llevasen preso al <i>Cuzco</i> para hazer justicia dél...",167
17012,"Atabalipa",17,"T17062","… y vencido y preso dixóle el <i>Chiricuchima</i> que bien estaba que él abía bensido contra él en mucho y tinéndole preso el <i>Chiricuchima</i> con engaño díxole que él entendía que <i>Atabalipa</i> no era <i>señor natural</i> sino él [Guascar] , que él le quería entregar toda la jente que traía de guerra y le quería servir contra su hermano Tabalipa [sic: <strong>Atabalipa</strong> ] ...",169
17012,"Atabalipa",17,"T17063","… sabida la certinidad dello por el Tabalipa [sic: <strong>Atabalipa</strong>] …",170
17012,"Atabalipa",17,"T17064","… a pocos días caminando el marqués al <i>Cuzco</i> antes que le ganase, siete leguas antes que llegue a él, le salió al camino <i>Mango</i>, muchacho de hasta XVI años que andaba huyendo de la jente de Tabalipa [sic: <strong>Atabalipa</strong>] porque no le matasen y benía tan solo y desamparado que parescía un <i>yndio</i> común con solo un pajecito...",172
17012,"Atabalipa",17,"T17065","… y prendieron al dicho Tabalipa [sic: <strong>Atabalipa</strong>] y robaron grand cantidad de oro y plata, ropa y obejas y <i>yndios</i> y <i>yndias</i> de servisio…",119
17012,"Atabalipa",17,"T17066","… y… el pobre de Tabalipa [sic: <strong>Atabalipa</strong>] dado su rescate, de que con él y con lo de <i>Pachacama</i> y otro mucho que recogieron, hizieron las partes de <i>Caxamalca</i>…",121
17013,"Atacama",17,"T17067","… despoblado [de <strong>Atacama</strong>] questá en <i>Chile</i> …",138
17013,"Atacama",17,"T17068","… en este biaje y negra buelta a la tierra del <i>Cuzco</i> murieron mucha cantidad de <i>yndios</i> e <i>yndias</i>, especialmente en el despoblado de <strong>Atacama</strong>…",193
17013,"Atacama",17,"T17069","… antes que el adelantado pasase este despoblado de <strong>Atacama</strong> halló en el balle de <i>Copiapó</i> dos capitanes que le estaban allí esperando con hasta ciento honbres…",193
17013,"Atacama",17,"T17070","Pasado el despoblado de <strong>Atacama</strong> supo el adelantado Almagro como el <i>ynga</i> se abía alçado en el <i>Cuzco</i> y daba guerra a los españoles y como la tierra estaba de guerra y diose mucha priesa con esta nueva para descercar los españoles del <i>Cuzco</i> y socorrerlos.",194
17014,"Atacamez",17,"T17071","… passando y descubriendo por la costa el pueblo de <strong>Atacamez</strong>…",116
17015,"auca ",17,"T17072","… y así ahora el <i>ynga</i> que anda alçado llama a los <i>yndios</i> destos <i>reynos</i> porque no le quieren acudir, abca [sic: <i>auca</i> y ellos por respecto de los cristianos, le lleman a él y a los que le siguen el mismo nombre de <i>ynga</i> <strong>auca</strong>.",159
17015,"auca ",17,"T17073","… y a los traydores entre ellos llamaba abcaes [sic: <strong>auca</strong>] y esta palabra es la más abiltada de todas quantas pueden dezir a un <i>yndio</i> del <i>Piru</i> que quiere dezir traydor a su <i>señor</i>…",159
17015,"auca ",17,"T17074","… y así ahora el <i>ynga</i> que anda alçado llama a los <i>yndios</i> destos <i>reynos</i> porque no le quieren acudir, abca [sic: <strong>auca</strong>] y ellos por respecto de los cristianos, le llaman a él y a los que le siguen el mismo nombre de <i>ynga auca</i>.",159
17016,"aznacolla",17,"T17075","… como a los <i>yndios>/italic> del <i>Collao</i> que les llamaba <strong>aznacollas</strong> como quien dezía el <i>yndio</i> de <i>Collao</i> hiede…",158-159
17017,"balsas",17,"T17076","… y pasó el rio con arta dificultad con ayuda de <strong>balsas</strong>…",203
17018,"Bilcacunca",17,"T17077","… y como aquellos <i>capitanes</i> de <i>Atabalipa</i>, <i>Quisquis</i> y <i>Chiricuchima</i>, salieron a los españoles çinco o seys leguas del <i>Cuzco</i> y a la subida de la cuesta de Bilcacunta [sic: <strong>Bilcacunca</strong>] les mataron çinco españoles...",170
17019,"Bilcacunca ",17,"T17078","… con solo perder cinco españoles de los que llevaba que le mataron los yndios de <i>Atabalipa</i> en la cuesta de <strong>Bilcacunca</strong> que es seys leguas del <i>Cuzco</i> la tomaron y se apoderaron della…",122-123
17020,"bohío",17,"T17079","En el <i>Cuzco</i> abía las <i>casas del sol</i> que era muy bien obradas de cantería y arcadas junto a la techumbre de una plancha de oro de palmo y medio de ancho y lo mismo tenían por dentro de cada boyo  [sic: <strong>bohío</strong>] o casa y <i>aposento</i>...",159
17021,"borla / borla del ynga",17,"T17080","… el marqués le hizo <i>ynga</i> y le dio la <strong>borla</strong>…",172
17021,"borla / borla del ynga",17,"T17081","… y sabido por el marqués que era a quien le benía el <i>señorío</i>, le dio la <strong>borla</strong> y le hizo <i>ynga</i> y entró con él al <i>Cuzco</i> por tal y fue rescevido de toda la tierra y tenido por <i>ynga</i> y <i>señor natural</i>...",172
17021,"borla / borla del ynga",17,"T17082","… y quel <i>ynga</i> no perdonaba a ningún hermano suyo, le mandó dar la <strong>borla del ynga</strong> y mandó a todos los <i>yndios</i> del <i>Cuzco</i> que le obedesciessen por <i>señor</i> como lo abían echo a los <i>señores</i> pasados...",209
17022,"bulto / bulto del sol / bultos / bultos de ydolos",17,"T17083","… la orden por donde fundaban sus <i>huacas</i> que ellos llaman a las ydolatrías era porque dezían que todas criava el sol y que les dava madre, por madre que <i>mochaban</i> a la tierra porque dezían que tenía madre y teníanle hecho su <strong>bulto</strong> y sus <i>adoratorios</i>...",161
17022,"bulto / bulto del sol / bultos / bultos de ydolos",17,"T17084","… y diziendo [el ynga] que le quería traer un <strong>bulto</strong> de oro y plata que tenía de su padre <i>Guaynacaba</i> con trapos y todo, el qual el dicho Hernando Piçarro dizen que le abía pedido…",195
17022,"bulto / bulto del sol / bultos / bultos de ydolos",17,"T17085","… tenía un <i>maizal</i> de oro con sus cañas y maçorcas antes que entrasen a donde estaba el <strong>bulto del sol</strong>…",160
17022,"bulto / bulto del sol / bultos / bultos de ydolos",17,"T17086","… el <strong>bulto del sol</strong> tenían muy grande de oro y todo el servicio desta casa era de plata y oro y tenían doze horcones de plata blanca que dos onbres no abraçarían cada uno, quadrados, y eran más altos que una buena pica donde echaban el <i>mayz</i> que habían de dar al <i>sol</i>...",160
17022,"bulto / bulto del sol / bultos / bultos de ydolos",17,"T17087","Sacavan en un llano ques a la salida del <i>Cuzco</i> azia do sale el sol en amanesciendo, todos los <strong>bultos</strong> de los <i>adoratorios</i> del <i>Cuzco</i> y los de más autoridad ponían debaxo de toldos de pluma muy ricos y bien obrados...",178
17022,"bulto / bulto del sol / bultos / bultos de ydolos",17,"T17088","… tornaban aquellos <strong>bultos</strong> y <i>reliquias</i> pésimas a sus <itaic>casas</i> y <i>adoratorios</i>…",180
17022,"bulto / bulto del sol / bultos / bultos de ydolos",17,"T17089","… y es de saber que aquelos <strong>bultos de ydolos</strong> que tenían en aquellos toldos eran de los <i>yngas pasados</i> que abían <i>señoreado</i> el <i>Cuzco</i>…",180
17023,"cacique / caciques",17,"T17090","…y si el <strong>cacique</strong> o <i>señor</i>no se lo daba, le molía a palos…",120
17023,"cacique / caciques",17,"T17091","… y de todos los <i>pueblos</i> y nombres de los <i>señores</i> y <strong>caciques</strong> los hizo repartimentos y los señalo a los españoles dando por provisiones desta manera, unas lexos y otras cerca diziendo que las de cerca heran para el servicio parsonal de la casa de cada español y la suya y de aquí quedó esta pestilencia de servicio personal en estos <i>reynos</i>...",126
17023,"cacique / caciques",17,"T17092","… byno por allí otro capitán con poderes del marqués Piçarro para traer de paz aquella <i>provincia</i> y haziendo algunas entradas y prendiendo alguna jente los tornaba a enviar para que hablassen a la demás para que no temiesen, y entendidos los <strong>caciques</strong> que no les pretenía hazer alguno mal al presente binieron luego de paz...",128
17023,"cacique / caciques",17,"T17093","Asimismo tenía cada <i>pueblo</i> destos gran cantidad de <i>depósitos</i> donde recojían el <i>maíz</i> y todos los mantenimientos que tributaban al <i>ynga</i> y la ropa y telares donde se texía la ropa rica para el <i>ynga</i> y <strong>caciques</strong>...",140
17023,"cacique / caciques",17,"T17094","… ni se movían los <i>naturales</i> a andar de unas partes a otras sin mandado de sus <strong>caciques</strong> y <i>principales</i> y los que tomaban desmandados los castigaban con grand rigor y exemplo.",158
17023,"cacique / caciques",17,"T17095","… y según los <i>yndios</i> y <strong>caciques</strong> dezían yban por cada <i>repartimiento</i> pidiendo oro para el dicho Almagro…",183
17023,"cacique / caciques",17,"T17096","… el que no lo sabía [la lengua del ynga] y era en ellos y no ábil no le daban jamás <i>señorío</i>; y aún ahora he bisto yo <strong>caçiques</strong> mostrar sa sus hijos la manera que an de tener para saber servir a los cristianos…",154
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17097","… por manera quel que quixiere caminar por toda esta costa por esta grand <strong>calçada</strong> y <i>camino</i> no tiene adonde perderlo ni que preguntar de lo de adelante si se perdiera por falta de <i>camino</i>…",138
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17098","… ninguno <i>yndio</i> común osaba pasar por la <strong>calle del sol</strong> calçado ni ninguno que fuese muy <i>grand señor</i> entraba en las <i>casas del sol</i> con çapatos…",160
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17099","… por manera quel que quixiere caminar por toda esta costa por esta grand <i>calçada</i> y <strong>camino</strong> no tiene adonde perderlo ni que preguntar de lo de adelante si se perdiera por falta de <i>camino</i>…",138
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17100","… por manera quel que quixiere caminar por toda esta costa por esta grand <i>calçada</i> y <i>camino</i> no tiene adonde perderlo ni que preguntar de lo de adelante si se perdiera por falta de <strong>camino</strong>…",138
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17101","… otro <strong>camino</strong> ay de la misma suerte por la sierra que dura otro tanto más queste de la costa y llanos…",138
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17102","… y en algunas partes deste <strong>camino</strong>, especialmente desde la ciudad del <i>Cuzco</i> adelante azta el estrecho de Magallanes y <i>provincias</i> de <i>Chile</i> ba señalado en el <i>camino</i> la media legua y la legua...",138-139
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17103","… y en algunas partes deste <i>camino</i>, especialmente desde la ciudad del <i>Cuzco</i> adelante azta el estrecho de Magallanes y <i>provincias</i> de <i>Chile</i> ba señalado en el <strong>camino</strong> la media legua y la legua...",138-139
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17104","… y en el <strong>camino</strong> le bino <i>posta</i> del <i>Cuzco</i> que le abisaban…",184
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17105","… la buelta de <i>Arequipa</i> por donde se reformó algo, tomo la buelta del <i>Cuzco</i> donde le dexaremos para su tiempo por dar a entender de que manera se hizo el <strong>camino</strong> del <i>Cuzco</i>.",194
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17106","… y preguntando por los tres españoles de cavallo que con los <i>yngas</i> abía enviado del <i>Cuzco</i> fuele dicho que avían ydo adelante y proseguido el <strong>camino del ynga</strong> que yba derecho a las <i>provincias</i> de <i>Chille</i>...",188
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17107","… si los <i>naturales</i> de temor de verles hazer tan absolutamente todo elmal que podían, de miedo se escondían y salían del <strong>camino real</strong> no osándolos servir porque no los llebassen y denaturassen a ellos y a sus mujeres e hijos...",132
17024,"calçada / camino / camino del ynga / camino real / caminos / caminos reales",17,"T17108","… no abían ninguno dellos de salir del <strong>camino real</strong> a ninguna parte ni lugar aunque la fruta y lo que abían de comer estubiesse junto al <i>camino real</i> por do pasavan so pena de muerte, para lo qual tenían muy grandes guardas para ver el que se desmandaba porque él o su <i>capitán</i> lo abían de pagar...",140
